multipole,value,angle
Normal Sextupole,-2.67828742434,75.2
Normal Sextupole,-2.40962052232,75.4
Normal Sextupole,-2.23028282713,75.6
Normal Sextupole,-2.11633109994,75.8
Normal Sextupole,-2.01778306154,76.0
Normal Sextupole,-2.0605778362,76.2
Normal Sextupole,-2.28020047091,76.4
Normal Sextupole,-2.47237288894,76.6
Normal Sextupole,-2.48412349942,76.8
Normal Sextupole,-2.36147059956,77.0
Normal Sextupole,-2.31764352076,77.2
Normal Sextupole,-2.19198532889,77.4
Normal Sextupole,-2.08536247115,77.6
Normal Sextupole,-2.00646103234,77.8
Normal Sextupole,-1.9604695737,78.0
Normal Sextupole,-1.83928372716,78.2
Normal Sextupole,-1.77950657765,78.4
Normal Sextupole,-1.69332586961,78.6
Normal Sextupole,-1.60470774536,78.8
Normal Sextupole,-1.61281593787,79.0
Normal Sextupole,-1.73576692804,79.2
Normal Sextupole,-1.86790851027,79.4
Normal Sextupole,-1.64927031477,79.6
Normal Sextupole,-1.10435973489,79.8
Normal Sextupole,-0.718598229839,80.0
Normal Sextupole,-1.18493926598,80.2
Normal Sextupole,-2.08743136247,80.4
Normal Sextupole,-2.72280819531,80.6
Normal Sextupole,-3.05202478625,80.8
Normal Sextupole,-3.26804922262,81.0
Normal Sextupole,-3.4939770928,81.2
Normal Sextupole,-3.75586434777,81.4
Normal Sextupole,-3.95207118433,81.6
Normal Sextupole,-4.06250750698,81.8
Normal Sextupole,-4.07436912686,82.0
Normal Sextupole,-4.0913395696,82.2
Normal Sextupole,-4.02494684903,82.4
Normal Sextupole,-3.86324246223,82.6
Normal Sextupole,-3.62038342023,82.8
Normal Sextupole,-6.06205493825,83.0
Normal Sextupole,-2.67785313311,83.2
Normal Sextupole,-2.5105255909,83.4
Normal Sextupole,-3.27250710059,83.6
Normal Sextupole,-4.36404546762,83.8
Normal Sextupole,-4.77746430402,84.0
Normal Sextupole,-1.97093972305,84.2
Normal Sextupole,5.3205086038,84.4
Normal Sextupole,1.85570567468,84.6
Normal Sextupole,-4.13744927573,84.8
Normal Sextupole,-6.12089632827,85.0
Normal Sextupole,-6.28562599803,85.2
Normal Sextupole,-6.15413421908,85.4
Normal Sextupole,-6.28060451968,85.6
Normal Sextupole,-6.48908606128,85.8
Normal Sextupole,-6.8285181465,86.0
Normal Sextupole,-7.29621096987,86.2
Normal Sextupole,-7.71960504948,86.4
Normal Sextupole,-8.04142424613,86.6
Normal Sextupole,-8.12082054876,86.8
Normal Sextupole,-8.01488647216,87.0
Normal Sextupole,-7.760698063,87.2
Normal Sextupole,-7.39483208487,87.4
Normal Sextupole,-7.04430822855,87.6
Normal Sextupole,-6.56074925506,87.8
Normal Sextupole,-6.02900014316,88.0
Normal Sextupole,-5.53562320453,88.2
Normal Sextupole,-4.9386791534,88.4
Normal Sextupole,-4.15875550203,88.6
Normal Sextupole,-3.60315462271,88.8
Normal Sextupole,-3.60481881576,89.0
Normal Sextupole,-4.19644666345,89.2
Normal Sextupole,-4.92338295084,89.4
Normal Sextupole,-5.35080169399,89.6
Normal Sextupole,-5.56558250008,89.8
Normal Sextupole,-5.81376974012,90.0
Normal Sextupole,-6.12069808868,90.2
Normal Sextupole,-6.58037833654,90.4
Normal Sextupole,-7.16090073697,90.6
Normal Sextupole,-7.84879247301,90.8
Normal Sextupole,-8.47482331148,91.0
Normal Sextupole,-9.09988934796,91.2
Normal Sextupole,-9.5428742745,91.4
Normal Sextupole,-9.56267899595,91.6
Normal Sextupole,-9.73785564327,91.8
Normal Sextupole,-9.59875149145,92.0
Normal Sextupole,-9.23767892549,92.2
Normal Sextupole,-8.75054899868,92.4
Normal Sextupole,-8.18061180312,92.6
Normal Sextupole,-7.56390711368,92.8
Normal Sextupole,-7.09576344345,93.0
Normal Sextupole,-6.64910041102,93.2
Normal Sextupole,-5.90380407235,93.4
Normal Sextupole,-3.48754701482,93.6
Normal Sextupole,2.21041660592,93.8
Normal Sextupole,4.36644539559,94.0
Normal Sextupole,0.240592239966,94.2
Normal Sextupole,-2.06680593371,94.4
Normal Sextupole,-2.59567674974,94.6
Normal Sextupole,-2.70421947619,94.8
Normal Sextupole,-2.81189539672,95.0
Normal Sextupole,-2.9913609656,95.2
Normal Sextupole,-3.31616412787,95.4
Normal Sextupole,-3.75032696208,95.6
Normal Sextupole,-4.23065113313,95.8
Normal Sextupole,-4.53795123729,96.0
Normal Sextupole,-5.05030852743,96.2
Normal Sextupole,-5.65868148028,96.4
Normal Sextupole,-5.99728733076,96.6
Normal Sextupole,-6.0794269457,96.8
Normal Sextupole,-5.99153095792,97.0
Normal Sextupole,-5.80151671128,97.2
Normal Sextupole,-5.4545220799,97.4
Normal Sextupole,-4.85623501497,97.6
Normal Sextupole,-4.24789319515,97.8
Normal Sextupole,-3.58831359562,98.0
Normal Sextupole,-3.02862316631,98.2
Normal Sextupole,-2.56148070579,98.4
Normal Sextupole,-2.16790794349,98.6
Normal Sextupole,-1.86586867396,98.8
Normal Sextupole,-1.66817453972,99.0
Normal Sextupole,-1.5545288518,99.2
Normal Sextupole,-1.41238703373,99.4
Normal Sextupole,-1.53466071304,99.6
Normal Sextupole,-1.95558865284,99.8
Normal Sextupole,-2.51524493674,100.0
Normal Sextupole,-3.13004552027,100.2
Normal Sextupole,-3.85236050667,100.4
Normal Sextupole,-4.45974617193,100.6
Normal Sextupole,-5.16939841801,100.8
Normal Sextupole,-5.74150334754,101.0
Normal Sextupole,-6.1902853959,101.2
Normal Sextupole,-6.54114398819,101.4
Normal Sextupole,-6.60563623197,101.6
Normal Sextupole,-6.28121702678,101.8
Normal Sextupole,-5.42958828825,102.0
Normal Sextupole,-4.51618477293,102.2
Normal Sextupole,-4.15482521907,102.4
Normal Sextupole,-4.05421055412,102.6
Normal Sextupole,-3.72165967669,102.8
Normal Sextupole,-3.44236503069,103.0
Normal Sextupole,-3.45147579345,103.2
Normal Sextupole,-4.0513251004,103.4
Normal Sextupole,-5.6714718823,103.6
Normal Sextupole,-7.47791772432,103.8
Normal Sextupole,-5.16329069864,104.0
Normal Sextupole,4.65569217209,104.2
Normal Sextupole,7.16088396562,104.4
Normal Sextupole,5.00825657027,104.6
Normal Sextupole,3.33481604862,104.8
Normal Sextupole,2.18685899945,105.0
Normal Sextupole,1.05387748478,105.2
Normal Sextupole,0.0861769262471,105.4
Normal Sextupole,-0.574229909615,105.6
Normal Sextupole,-1.16553341481,105.8
Normal Sextupole,-1.6342671853,106.0
Normal Sextupole,-2.12591401836,106.2
Normal Sextupole,-2.68059601174,106.4
Normal Sextupole,-2.91329965478,106.6
Normal Sextupole,-2.88844083956,106.8
Normal Sextupole,-2.76791297325,107.0
Normal Sextupole,-2.49371376791,107.2
Normal Sextupole,-2.05011488972,107.4
Normal Sextupole,-1.64077029329,107.6
Normal Sextupole,-0.940005513384,107.8
Normal Sextupole,-0.395687207782,108.0
Normal Sextupole,0.117165648284,108.2
Normal Sextupole,0.452111627283,108.4
Normal Sextupole,0.704496021331,108.6
Normal Sextupole,0.808275056848,108.8
Normal Sextupole,0.927178888646,109.0
Normal Sextupole,1.08255778926,109.2
Normal Sextupole,1.23190782119,109.4
Normal Sextupole,1.32906582668,109.6
Normal Sextupole,1.13825259849,109.8
Normal Sextupole,0.88183604495,110.0
Normal Sextupole,0.619532947112,110.2
Normal Sextupole,0.332591348451,110.4
Normal Sextupole,0.077467151539,110.6
Normal Sextupole,-0.240812775817,110.8
Normal Sextupole,-0.756198753376,111.0
Normal Sextupole,-1.15787898939,111.2
Normal Sextupole,-1.83799488261,111.4
Normal Sextupole,-2.43143911255,111.6
Normal Sextupole,-2.67696730658,111.8
Normal Sextupole,-2.43257371765,112.0
Normal Sextupole,-1.85032126696,112.2
Normal Sextupole,-1.29800454256,112.4
Normal Sextupole,-0.28042158457,112.6
Normal Sextupole,0.785169844145,112.8
Normal Sextupole,1.5050176775,113.0
Normal Sextupole,1.8913954179,113.2
Normal Sextupole,1.8125254032,113.4
Normal Sextupole,1.74238402771,113.6
Normal Sextupole,2.5495272607,113.8
Normal Sextupole,5.24040975529,114.0
Normal Sextupole,11.385595098,114.2
Normal Sextupole,10.6584545225,114.4
Normal Sextupole,-5.14006382974,114.6
Normal Sextupole,-11.2410982022,114.8
Normal Sextupole,-9.31131218771,115.0
Normal Sextupole,-7.60562751814,115.2
Normal Sextupole,-6.7475417838,115.4
Normal Sextupole,-6.80877863555,115.6
Normal Sextupole,-7.30518387861,115.8
Normal Sextupole,-7.82098725062,116.0
Normal Sextupole,-8.51024988214,116.2
Normal Sextupole,-8.99213757976,116.4
Normal Sextupole,-8.99420891169,116.6
Normal Sextupole,-9.03791190083,116.8
Normal Sextupole,-9.42344134829,117.0
Normal Sextupole,-9.18713813246,117.2
Normal Sextupole,-9.2139949272,117.4
Normal Sextupole,-8.71719632768,117.6
Normal Sextupole,-8.26302787796,117.8
Normal Sextupole,-7.83137965221,118.0
Normal Sextupole,-7.49160837726,118.2
Normal Sextupole,-6.91988117257,118.4
Normal Sextupole,-6.35651321172,118.6
Normal Sextupole,-5.83952170284,118.8
Normal Sextupole,-5.56184706204,119.0
Normal Sextupole,-5.52858530386,119.2
Normal Sextupole,-5.6677628602,119.4
Normal Sextupole,-5.89104574067,119.6
Normal Sextupole,-6.11149680128,119.8
Normal Sextupole,-6.50866559112,120.0
Normal Sextupole,-7.15256245057,120.2
Normal Sextupole,-7.63195359721,120.4
Normal Sextupole,-8.06467519587,120.6
Normal Sextupole,-8.53514047747,120.8
Normal Sextupole,-8.86539442766,121.0
Normal Sextupole,-9.18010514774,121.2
Normal Sextupole,-9.34487562212,121.4
Normal Sextupole,-9.24897173995,121.6
Normal Sextupole,-8.92375483775,121.8
Normal Sextupole,-8.39946077333,122.0
Normal Sextupole,-7.76081885789,122.2
Normal Sextupole,-7.09844182986,122.4
Normal Sextupole,-6.58728694966,122.6
Normal Sextupole,-6.04843183056,122.8
Normal Sextupole,-5.29472735715,123.0
Normal Sextupole,-4.7412364331,123.2
Normal Sextupole,-3.83307157479,123.4
Normal Sextupole,-0.557420429695,123.6
Normal Sextupole,6.49571917864,123.8
Normal Sextupole,1.4002644684,124.0
Normal Sextupole,-6.68960119935,124.2
Normal Sextupole,-7.94765710144,124.4
Normal Sextupole,-6.05641656926,124.6
Normal Sextupole,-4.52718237068,124.8
Normal Sextupole,-3.8147755781,125.0
Normal Sextupole,-3.6044787231,125.2
Normal Sextupole,-3.7835519591,125.4
Normal Sextupole,-4.02446191746,125.6
Normal Sextupole,-4.42891078135,125.8
Normal Sextupole,-5.02091683313,126.0
Normal Sextupole,-5.58851913407,126.2
Normal Sextupole,-6.08245561458,126.4
Normal Sextupole,-6.29659370151,126.6
Normal Sextupole,-6.38742550887,126.8
Normal Sextupole,-6.41393892961,127.0
Normal Sextupole,-6.2844822567,127.2
Normal Sextupole,-5.93119852226,127.4
Normal Sextupole,-5.21808696693,127.6
Normal Sextupole,-4.34185369001,127.8
Normal Sextupole,-3.43687952007,128.0
Normal Sextupole,-2.63720691254,128.2
Normal Sextupole,-2.09825751816,128.4
Normal Sextupole,-1.70431629408,128.6
Normal Sextupole,-1.38263124036,128.8
Normal Sextupole,-1.24023163193,129.0
Normal Sextupole,-0.979199066357,129.2
Normal Sextupole,-0.623075534481,129.4
Normal Sextupole,-0.429209109767,129.6
Normal Sextupole,-0.430002145271,129.8
Normal Sextupole,-0.632989736263,130.0
Normal Sextupole,-1.03998927957,130.2
Normal Sextupole,-1.7387991239,130.4
Normal Sextupole,-2.38947910015,130.6
Normal Sextupole,-2.98516878507,130.8
Normal Sextupole,-3.47239072773,131.0
Normal Sextupole,-3.73716767168,131.2
Normal Sextupole,-4.04263540939,131.4
Normal Sextupole,-4.2719145662,131.6
Normal Sextupole,-4.08548196873,131.8
Normal Sextupole,-3.73057608973,132.0
Normal Sextupole,-3.42215950406,132.2
Normal Sextupole,-3.2652220356,132.4
Normal Sextupole,-3.20258608062,132.6
Normal Sextupole,-3.12648306625,132.8
Normal Sextupole,-2.62746534412,133.0
Normal Sextupole,-2.20290513448,133.2
Normal Sextupole,-1.61504518948,133.4
Normal Sextupole,-0.919414527536,133.6
Normal Sextupole,1.40699135503,133.8
Normal Sextupole,6.67475634054,134.0
Normal Sextupole,2.07597639143,134.2
Normal Sextupole,-9.3820773695,134.4
Normal Sextupole,-10.9610424087,134.6
Normal Sextupole,-8.72694564794,134.8
Normal Sextupole,-6.38294397535,135.0
Normal Sextupole,-5.28585614184,135.2
Normal Sextupole,-4.64879055173,135.4
Normal Sextupole,-4.25780198362,135.6
Normal Sextupole,-4.07327818193,135.8
Normal Sextupole,-4.01687680948,136.0
Normal Sextupole,-4.00206444778,136.2
Normal Sextupole,-4.08050857144,136.4
Normal Sextupole,-4.07917838799,136.6
Normal Sextupole,-4.04414149463,136.8
Normal Sextupole,-3.98984308069,137.0
Normal Sextupole,-3.85337631394,137.2
Normal Sextupole,-3.72815841659,137.4
Normal Sextupole,-3.47912770196,137.6
Normal Sextupole,-3.27744521891,137.8
Normal Sextupole,-3.02188836003,138.0
Normal Sextupole,-2.78284126738,138.2
Normal Sextupole,-2.56323859732,138.4
Normal Sextupole,-2.35939781795,138.6
Normal Sextupole,-2.19136209434,138.8
Normal Sextupole,-1.951436622,139.0
Normal Sextupole,-1.65122213375,139.2
Normal Sextupole,-1.41580905459,139.4
Normal Sextupole,-1.18789092683,139.6
Normal Sextupole,-1.18623314528,139.8
Normal Sextupole,-1.2179227492,140.0
Normal Sextupole,-1.25304413818,140.2
Normal Sextupole,-1.23945582959,140.4
Normal Sextupole,-1.16681180072,140.6
Normal Sextupole,-1.11924500513,140.8
Normal Sextupole,-1.137002249,141.0
Normal Sextupole,-1.0769899027,141.2
Normal Sextupole,-1.02461812335,141.4
Normal Sextupole,-1.24275967635,141.6
Normal Sextupole,-1.82619821652,141.8
Normal Sextupole,-2.54604611206,142.0
Normal Sextupole,-3.1760597781,142.2
Normal Sextupole,-3.5013245924,142.4
Normal Sextupole,-3.59472882905,142.6
Normal Sextupole,-3.39173733072,142.8
Normal Sextupole,-3.04272772886,143.0
Normal Sextupole,-2.96652865433,143.2
Normal Sextupole,-3.31945842445,143.4
Normal Sextupole,-4.29554563728,143.6
Normal Sextupole,-5.9260125514,143.8
Normal Sextupole,-7.58356285988,144.0
Normal Sextupole,-6.19246962136,144.2
Normal Sextupole,2.1734211706,144.4
Normal Sextupole,4.40943051517,144.6
Normal Sextupole,-0.76971973566,144.8
Normal Sextupole,-3.89973450305,145.0
Normal Sextupole,-5.1121914887,145.2
Normal Sextupole,-5.47633603837,145.4
Normal Sextupole,-5.70451414528,145.6
Normal Sextupole,-5.90227433524,145.8
Normal Sextupole,-5.98276958363,146.0
Normal Sextupole,-5.99005632023,146.2
Normal Sextupole,-6.01519599587,146.4
Normal Sextupole,-6.02408787692,146.6
Normal Sextupole,-5.93820850476,146.8
Normal Sextupole,-5.72550173235,147.0
Normal Sextupole,-5.48140195511,147.2
Normal Sextupole,-5.28411322693,147.4
Normal Sextupole,-5.25336342997,147.6
Normal Sextupole,-5.39267770207,147.8
Normal Sextupole,-5.48303541745,148.0
Normal Sextupole,-5.41933825093,148.2
Normal Sextupole,-5.29468642538,148.4
Normal Sextupole,-5.18407123885,148.6
Normal Sextupole,-4.96622991847,148.8
Normal Sextupole,-4.49973482755,149.0
Normal Sextupole,-4.08918824019,149.2
Normal Sextupole,-4.03208446994,149.4
Normal Sextupole,-4.29408152859,149.6
Normal Sextupole,-4.66221940249,149.8
Normal Sextupole,-4.94334457351,150.0
Normal Sextupole,-5.08670267512,150.2
Normal Sextupole,-5.26414134743,150.4
Normal Sextupole,-5.42929299529,150.6
Normal Sextupole,-5.647741728,150.8
Normal Sextupole,-5.73771113035,151.0
Normal Sextupole,-5.95050321278,151.2
Normal Sextupole,-6.29064371541,151.4
Normal Sextupole,-6.51947974022,151.6
Normal Sextupole,-6.57033443827,151.8
Normal Sextupole,-6.541263751,152.0
Normal Sextupole,-6.51517423028,152.2
Normal Sextupole,-6.56549756675,152.4
Normal Sextupole,-6.56651409181,152.6
Normal Sextupole,-6.65628178703,152.8
Normal Sextupole,-6.61840231912,153.0
Normal Sextupole,-6.54716356849,153.2
Normal Sextupole,-5.81649786927,153.4
Normal Sextupole,-2.79050786328,153.6
Normal Sextupole,5.07366345901,153.8
Normal Sextupole,3.30886497961,154.0
Normal Sextupole,-5.18294456254,154.2
Normal Sextupole,-5.41603709268,154.4
Normal Sextupole,-4.18448106366,154.6
Normal Sextupole,-3.10478914384,154.8
Normal Sextupole,-2.70347771994,155.0
Normal Sextupole,-2.60706587183,155.2
Normal Sextupole,-2.62663072444,155.4
Normal Sextupole,-2.59217950644,155.6
Normal Sextupole,-2.60236347891,155.8
Normal Sextupole,-2.82713985654,156.0
Normal Sextupole,-3.12514800105,156.2
Normal Sextupole,-3.2091963647,156.4
Normal Sextupole,-3.18572255512,156.6
Normal Sextupole,-3.05339309181,156.8
Normal Sextupole,-2.911213229,157.0
Normal Sextupole,-2.59747722619,157.2
Normal Sextupole,-2.19442958574,157.4
Normal Sextupole,-1.86395666774,157.6
Normal Sextupole,-1.70335149684,157.8
Normal Sextupole,-1.66817091705,158.0
Normal Sextupole,-1.50294151813,158.2
Normal Sextupole,-1.15414454487,158.4
Normal Sextupole,-0.772479377437,158.6
Normal Sextupole,-0.47158374771,158.8
Normal Sextupole,-0.329910896548,159.0
Normal Sextupole,-0.376348403965,159.2
Normal Sextupole,-0.508525147417,159.4
Normal Sextupole,-0.673513369651,159.6
Normal Sextupole,-0.845947641118,159.8
Normal Sextupole,-1.02495385279,160.0
Normal Sextupole,-1.15402926157,160.2
Normal Sextupole,-1.21312247955,160.4
Normal Sextupole,-1.26860302258,160.6
Normal Sextupole,-1.4104065425,160.8
Normal Sextupole,-1.51796315957,161.0
Normal Sextupole,-1.6407513565,161.2
Normal Sextupole,-1.71172863117,161.4
Normal Sextupole,-1.72198425337,161.6
Normal Sextupole,-1.70455050775,161.8
Normal Sextupole,-1.67351531589,162.0
Normal Sextupole,-1.72126640376,162.2
Normal Sextupole,-1.89034352707,162.4
Normal Sextupole,-2.03134159615,162.6
Normal Sextupole,-2.1595326308,162.8
Normal Sextupole,-2.4445306401,163.0
Normal Sextupole,-2.96756636086,163.2
Normal Sextupole,-3.76617054829,163.4
Normal Sextupole,-4.940241565,163.6
Normal Sextupole,-5.35802208698,163.8
Normal Sextupole,-3.23767622743,164.0
Normal Sextupole,-4.01989993546,164.2
Normal Sextupole,-4.8772382955,164.4
Normal Sextupole,-6.32655681802,164.6
Normal Sextupole,-6.35363272254,164.8
Normal Sextupole,-6.31109574247,165.0
Normal Sextupole,-6.36590423402,165.2
Normal Sextupole,-6.63208937055,165.4
Normal Sextupole,-7.07637143055,165.6
Normal Sextupole,-7.58258980055,165.8
Normal Sextupole,-7.91003988091,166.0
Normal Sextupole,-8.15834787646,166.2
Normal Sextupole,-8.37569368115,166.4
Normal Sextupole,-8.50478817272,166.6
Normal Sextupole,-8.42723764651,166.8
Normal Sextupole,-8.14202541583,167.0
Normal Sextupole,-7.75437859818,167.2
Normal Sextupole,-7.28111284485,167.4
Normal Sextupole,-6.79505774184,167.6
Normal Sextupole,-6.17127137786,167.8
Normal Sextupole,-5.63193463974,168.0
Normal Sextupole,-5.0401350402,168.2
Normal Sextupole,-4.5355978894,168.4
Normal Sextupole,-4.13423323006,168.6
Normal Sextupole,-3.84941383232,168.8
Normal Sextupole,-3.66353043055,169.0
Normal Sextupole,-3.4940775583,169.2
Normal Sextupole,-3.50742591077,169.4
Normal Sextupole,-3.65407698147,169.6
Normal Sextupole,-3.73224516097,169.8
Normal Sextupole,-3.79073844789,170.0
Normal Sextupole,-3.97629656877,170.2
Normal Sextupole,-4.41677581408,170.4
Normal Sextupole,-5.02479722691,170.6
Normal Sextupole,-5.59876404867,170.8
Normal Sextupole,-6.22009589286,171.0
Normal Sextupole,-6.72164138446,171.2
Normal Sextupole,-7.15015489848,171.4
Normal Sextupole,-7.41259429318,171.6
Normal Sextupole,-7.3656990344,171.8
Normal Sextupole,-6.92720894859,172.0
Normal Sextupole,-6.33133918086,172.2
Normal Sextupole,-6.01092392575,172.4
Normal Sextupole,-5.60824985233,172.6
Normal Sextupole,-5.13467442396,172.8
Normal Sextupole,-4.71449963592,173.0
Normal Sextupole,-4.44863972229,173.2
Normal Sextupole,-4.51463890894,173.4
Normal Sextupole,-4.94535380108,173.6
Normal Sextupole,-6.03265004753,173.8
Normal Sextupole,-6.49169760187,174.0
Normal Sextupole,-3.17888180098,174.2
Normal Sextupole,6.08839303233,174.4
Normal Sextupole,4.65772029253,174.6
Normal Sextupole,-1.79528251664,174.8
Normal Sextupole,-4.79148022654,175.0
Normal Sextupole,-5.45086440576,175.2
Normal Sextupole,-5.75538827719,175.4
Normal Sextupole,-5.99950109331,175.6
Normal Sextupole,-6.39991313506,175.8
Normal Sextupole,-6.87553134607,176.0
Normal Sextupole,-7.32571891477,176.2
Normal Sextupole,-7.70237874177,176.4
Normal Sextupole,-7.95734632237,176.6
Normal Sextupole,-8.02312253925,176.8
Normal Sextupole,-8.35802360784,177.0
Normal Sextupole,-7.48951763809,177.2
Normal Sextupole,-6.91199689543,177.4
Normal Sextupole,-6.32355097931,177.6
Normal Sextupole,-5.72325152785,177.8
Normal Sextupole,-5.10694849324,178.0
Normal Sextupole,-4.6152265794,178.2
Normal Sextupole,-4.04162368437,178.4
Normal Sextupole,-3.50077681611,178.6
Normal Sextupole,-3.09084714212,178.8
Normal Sextupole,-2.96613647097,179.0
Normal Sextupole,-3.07272003503,179.2
Normal Sextupole,-3.2548651698,179.4
Normal Sextupole,-3.44294848198,179.6
Normal Sextupole,-3.69081120732,179.8
Normal Sextupole,-4.01741737148,180.0
Normal Sextupole,-4.33827422993,180.2
Normal Sextupole,-4.79152401011,180.4
Normal Sextupole,-5.26972406066,180.6
Normal Sextupole,-5.70557706107,180.8
Normal Sextupole,-6.23580278664,181.0
Normal Sextupole,-6.76431801141,181.2
Normal Sextupole,-7.05800046444,181.4
Normal Sextupole,-7.09922696207,181.6
Normal Sextupole,-6.96001076146,181.8
Normal Sextupole,-6.6272132023,182.0
Normal Sextupole,-6.15018969583,182.2
Normal Sextupole,-5.58026841162,182.4
Normal Sextupole,-4.83996184085,182.6
Normal Sextupole,-4.06835675939,182.8
Normal Sextupole,-3.21142725581,183.0
Normal Sextupole,-1.96755806055,183.2
Normal Sextupole,-0.150460548762,183.4
Normal Sextupole,3.62100477909,183.6
Normal Sextupole,6.90468655362,183.8
Normal Sextupole,-1.4320983971,184.0
Normal Sextupole,-11.9478961681,184.2
Normal Sextupole,-12.6894538781,184.4
Normal Sextupole,-10.4672676383,184.6
Normal Sextupole,-8.51366961672,184.8
Normal Sextupole,-7.62984912773,185.0
Normal Sextupole,-7.32582324333,185.2
Normal Sextupole,-7.36036489608,185.4
Normal Sextupole,-7.71942247881,185.6
