Normal Quadrupole,-28.6374159793,112.2
Normal Quadrupole,-28.6361679846,112.4
Normal Quadrupole,-28.6349199899,112.6
Normal Quadrupole,-28.6336719952,112.8
Normal Quadrupole,-28.6324240005,113.0
Normal Quadrupole,-28.6311760058,113.2
Normal Quadrupole,-28.6299280112,113.4
Normal Quadrupole,-28.6286800165,113.6
Normal Quadrupole,-28.6274320218,113.8
Normal Quadrupole,-28.6261840271,114.0
Normal Quadrupole,-28.6249360324,114.2
Normal Quadrupole,-28.6236880377,114.4
Normal Quadrupole,-28.622440043,114.6
Normal Quadrupole,-28.6211920483,114.8
Normal Quadrupole,-28.6199440536,115.0
Normal Quadrupole,-28.6186960589,115.2
Normal Quadrupole,-28.6174480642,115.4
Normal Quadrupole,-28.6162000695,115.6
Normal Quadrupole,-28.6149520748,115.8
Normal Quadrupole,-28.6137040801,116.0
Normal Quadrupole,-28.6124560854,116.2
Normal Quadrupole,-28.6112080907,116.4
Normal Quadrupole,-28.609960096,116.6
Normal Quadrupole,-28.6087121013,116.8
Normal Quadrupole,-28.6074641066,117.0
Normal Quadrupole,-28.6062161119,117.2
Normal Quadrupole,-28.6049681172,117.4
Normal Quadrupole,-28.6037201225,117.6
Normal Quadrupole,-28.6024721278,117.8
Normal Quadrupole,-28.6012241331,118.0
Normal Quadrupole,-28.5999761384,118.2
Normal Quadrupole,-28.5987281437,118.4
Normal Quadrupole,-28.597480149,118.6
Normal Quadrupole,-28.5962321543,118.8
Normal Quadrupole,-28.5949841596,119.0
Normal Quadrupole,-28.5937361649,119.2
Normal Quadrupole,-28.5924881702,119.4
Normal Quadrupole,-28.5912401755,119.6
Normal Quadrupole,-28.5899921808,119.8
Normal Quadrupole,-28.5887441861,120.0
Normal Quadrupole,-28.5874961914,120.2
Normal Quadrupole,-28.5862481967,120.4
Normal Quadrupole,-28.585000202,120.6
Normal Quadrupole,-28.5837522073,120.8
Normal Quadrupole,-28.5825042126,121.0
Normal Quadrupole,-28.5812562179,121.2
Normal Quadrupole,-28.5800082232,121.4
Normal Quadrupole,-28.5787602285,121.6
Normal Quadrupole,-28.5775122338,121.8
Normal Quadrupole,-28.5762642391,122.0
Normal Quadrupole,-28.5750162444,122.2
Normal Quadrupole,-28.5737682497,122.4
Normal Quadrupole,-28.572520255,122.6
Normal Quadrupole,-28.5712722603,122.8
Normal Quadrupole,-28.5700242656,123.0
Normal Quadrupole,-28.5687762709,123.2
Normal Quadrupole,-28.5675282762,123.4
Normal Quadrupole,-28.5662802815,123.6
Normal Quadrupole,-28.5650322868,123.8
Normal Quadrupole,-28.5637842921,124.0
Normal Quadrupole,-28.5625362975,124.2
Normal Quadrupole,-28.5612883028,124.4
Normal Quadrupole,-28.5600403081,124.6
Normal Quadrupole,-28.5587923134,124.8
Normal Quadrupole,-28.5575443187,125.0
